country;country_code;year_week;age_group;new_cases;population;rate_14_day_per_100k;source
Slovakia;SK;2022-37;80+yr;317;189121;318.8434917328;TESSy COVID-19
Slovakia;SK;2022-38;80+yr;369;189121;362.7307385219;TESSy COVID-19
Slovakia;SK;2022-39;80+yr;530;189121;475.3570465469;TESSy COVID-19
Slovakia;SK;2022-40;80+yr;555;189121;573.7067803152;TESSy COVID-19
Slovakia;SK;2022-41;80+yr;548;189121;583.2244964864;TESSy COVID-19
Slovakia;SK;2022-42;80+yr;422;189121;512.8991492219;TESSy COVID-19
Slovakia;SK;2022-43;80+yr;324;189121;394.4564590923;TESSy COVID-19
Slovakia;SK;2022-44;80+yr;258;189121;307.7394895332;TESSy COVID-19
Slovakia;SK;2022-45;80+yr;219;189121;252.2194785349;TESSy COVID-19
Slovakia;SK;2022-46;80+yr;147;189121;193.5268954796;TESSy COVID-19
Slovakia;SK;2022-47;80+yr;149;189121;156.5135548141;TESSy COVID-19
Slovakia;SK;2022-48;80+yr;186;189121;177.1352731849;TESSy COVID-19
Slovakia;SK;2022-49;80+yr;222;189121;215.7348998789;TESSy COVID-19
Slovakia;SK;2022-50;80+yr;300;189121;276.0137689627;TESSy COVID-19
Slovakia;SK;2022-51;80+yr;312;189121;323.6023498184;TESSy COVID-19
Slovakia;SK;2022-52;80+yr;215;189121;278.6575790103;TESSy COVID-19
Slovakia;SK;2023-01;80+yr;190;189121;214.1486138504;TESSy COVID-19
Slovakia;SK;2023-02;80+yr;177;189121;194.0556574891;TESSy COVID-19
Slovakia;SK;2023-03;80+yr;120;189121;157.0423168236;TESSy COVID-19
Slovakia;SK;2023-04;80+yr;102;189121;117.3851661106;TESSy COVID-19
Slovakia;SK;2023-05;80+yr;124;189121;119.5002141486;TESSy COVID-19
Slovakia;SK;2023-06;80+yr;167;189121;153.8697447666;TESSy COVID-19
Slovakia;SK;2023-07;80+yr;230;189121;209.9185177743;TESSy COVID-19
Slovakia;SK;2023-08;80+yr;260;189121;259.0933846585;TESSy COVID-19
Slovakia;SK;2023-09;80+yr;272;189121;281.3013890578;TESSy COVID-19
Slovenia;SI;2020-01;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-02;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-03;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-04;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-05;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-06;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-07;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-08;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-09;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-10;<15yr;0;317731;NA;TESSy COVID-19
Slovenia;SI;2020-11;<15yr;17;317731;5.3504379491;TESSy COVID-19
Slovenia;SI;2020-12;<15yr;3;317731;6.2946328813;TESSy COVID-19
Slovenia;SI;2020-13;<15yr;2;317731;1.5736582203;TESSy COVID-19
Slovenia;SI;2020-14;<15yr;3;317731;1.5736582203;TESSy COVID-19
Slovenia;SI;2020-15;<15yr;2;317731;1.5736582203;TESSy COVID-19
Slovenia;SI;2020-16;<15yr;1;317731;0.9441949322;TESSy COVID-19
Slovenia;SI;2020-17;<15yr;3;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-18;<15yr;1;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-19;<15yr;3;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-20;<15yr;0;317731;0.9441949322;TESSy COVID-19
Slovenia;SI;2020-21;<15yr;0;317731;0;TESSy COVID-19
Slovenia;SI;2020-22;<15yr;1;317731;0.3147316441;TESSy COVID-19
Slovenia;SI;2020-23;<15yr;3;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-24;<15yr;1;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-25;<15yr;2;317731;0.9441949322;TESSy COVID-19
Slovenia;SI;2020-26;<15yr;5;317731;2.2031215084;TESSy COVID-19
Slovenia;SI;2020-27;<15yr;1;317731;1.8883898644;TESSy COVID-19
Slovenia;SI;2020-28;<15yr;5;317731;1.8883898644;TESSy COVID-19
Slovenia;SI;2020-29;<15yr;3;317731;2.5178531525;TESSy COVID-19
Slovenia;SI;2020-30;<15yr;2;317731;1.5736582203;TESSy COVID-19
Slovenia;SI;2020-31;<15yr;2;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-32;<15yr;2;317731;1.2589265763;TESSy COVID-19
Slovenia;SI;2020-33;<15yr;5;317731;2.2031215084;TESSy COVID-19
Slovenia;SI;2020-34;<15yr;5;317731;3.1473164406;TESSy COVID-19
Slovenia;SI;2020-35;<15yr;12;317731;5.3504379491;TESSy COVID-19
Slovenia;SI;2020-36;<15yr;21;317731;10.3861442541;TESSy COVID-19
Slovenia;SI;2020-37;<15yr;51;317731;22.6606783726;TESSy COVID-19
Slovenia;SI;2020-38;<15yr;31;317731;25.8079948132;TESSy COVID-19
Slovenia;SI;2020-39;<15yr;50;317731;25.4932631692;TESSy COVID-19
Slovenia;SI;2020-40;<15yr;54;317731;32.7320909826;TESSy COVID-19
Slovenia;SI;2020-41;<15yr;142;317731;61.6874022365;TESSy COVID-19
Slovenia;SI;2020-42;<15yr;320;317731;145.4060195574;TESSy COVID-19
Slovenia;SI;2020-43;<15yr;401;317731;226.9215153699;TESSy COVID-19
Slovenia;SI;2020-44;<15yr;261;317731;208.3523483702;TESSy COVID-19
Slovenia;SI;2020-45;<15yr;79;317731;107.0087589817;TESSy COVID-19
Slovenia;SI;2020-46;<15yr;103;317731;57.2811592196;TESSy COVID-19
Slovenia;SI;2020-47;<15yr;106;317731;65.7789136093;TESSy COVID-19
Slovenia;SI;2020-48;<15yr;130;317731;74.276667999;TESSy COVID-19
Slovenia;SI;2020-49;<15yr;119;317731;78.3681793719;TESSy COVID-19
Slovenia;SI;2020-50;<15yr;155;317731;86.2364704735;TESSy COVID-19
Slovenia;SI;2020-51;<15yr;169;317731;101.9730526766;TESSy COVID-19
Slovenia;SI;2020-52;<15yr;181;317731;110.1560754223;TESSy COVID-19
Slovenia;SI;2020-53;<15yr;213;317731;124.0042677611;TESSy COVID-19
Slovenia;SI;2021-01;<15yr;306;317731;163.3457232691;TESSy COVID-19
Slovenia;SI;2021-02;<15yr;247;317731;174.0465991672;TESSy COVID-19
Slovenia;SI;2021-03;<15yr;291;317731;169.3256245063;TESSy COVID-19
Slovenia;SI;2021-04;<15yr;399;317731;217.1648344039;TESSy COVID-19
Slovenia;SI;2021-05;<15yr;424;317731;259.0241430644;TESSy COVID-19
Slovenia;SI;2021-06;<15yr;356;317731;245.4906823697;TESSy COVID-19
Slovenia;SI;2021-07;<15yr;471;317731;260.2830696407;TESSy COVID-19
Slovenia;SI;2021-08;<15yr;511;317731;309.0664744705;TESSy COVID-19
Slovenia;SI;2021-09;<15yr;550;317731;333.9302743516;TESSy COVID-19
Slovenia;SI;2021-10;<15yr;478;317731;323.5441300975;TESSy COVID-19
Slovenia;SI;2021-11;<15yr;638;317731;351.2405147751;TESSy COVID-19
Slovenia;SI;2021-12;<15yr;781;317731;446.6042029264;TESSy COVID-19
Slovenia;SI;2021-13;<15yr;809;317731;500.4233140613;TESSy COVID-19
Slovenia;SI;2021-14;<15yr;589;317731;439.994838401;TESSy COVID-19
Slovenia;SI;2021-15;<15yr;546;317731;357.2204160123;TESSy COVID-19
Slovenia;SI;2021-16;<15yr;543;317731;342.7427603854;TESSy COVID-19
Slovenia;SI;2021-17;<15yr;476;317731;320.7115453009;TESSy COVID-19
Slovenia;SI;2021-18;<15yr;528;317731;315.9905706399;TESSy COVID-19
Slovenia;SI;2021-19;<15yr;459;317731;310.6401326909;TESSy COVID-19
Slovenia;SI;2021-20;<15yr;366;317731;259.6536063525;TESSy COVID-19
Slovenia;SI;2021-21;<15yr;309;317731;212.443859743;TESSy COVID-19
Slovenia;SI;2021-22;<15yr;238;317731;172.1582093028;TESSy COVID-19
Slovenia;SI;2021-23;<15yr;143;317731;119.9127563883;TESSy COVID-19
Slovenia;SI;2021-24;<15yr;51;317731;61.0579389484;TESSy COVID-19
Slovenia;SI;2021-25;<15yr;20;317731;22.3459467285;TESSy COVID-19
Slovenia;SI;2021-26;<15yr;18;317731;11.9598024744;TESSy COVID-19
Slovenia;SI;2021-27;<15yr;13;317731;9.756680966;TESSy COVID-19
Slovenia;SI;2021-28;<15yr;25;317731;11.9598024744;TESSy COVID-19
Slovenia;SI;2021-29;<15yr;34;317731;18.5691669998;TESSy COVID-19
Slovenia;SI;2021-30;<15yr;40;317731;23.2901416607;TESSy COVID-19
Slovenia;SI;2021-31;<15yr;59;317731;31.1584327623;TESSy COVID-19
Slovenia;SI;2021-32;<15yr;105;317731;51.6159896264;TESSy COVID-19
Slovenia;SI;2021-33;<15yr;175;317731;88.1248603378;TESSy COVID-19
Slovenia;SI;2021-34;<15yr;243;317731;131.5578272186;TESSy COVID-19
Slovenia;SI;2021-35;<15yr;490;317731;230.6982950987;TESSy COVID-19
Slovenia;SI;2021-36;<15yr;1097;317731;499.4791191291;TESSy COVID-19
Slovenia;SI;2021-37;<15yr;1492;317731;814.8402264809;TESSy COVID-19
Slovenia;SI;2021-38;<15yr;1168;317731;837.1861732094;TESSy COVID-19
Slovenia;SI;2021-39;<15yr;1029;317731;691.4654220079;TESSy COVID-19
Slovenia;SI;2021-40;<15yr;1078;317731;663.1395740422;TESSy COVID-19
Slovenia;SI;2021-41;<15yr;1215;317731;721.679659838;TESSy COVID-19
Slovenia;SI;2021-42;<15yr;1916;317731;985.4247775634;TESSy COVID-19
Slovenia;SI;2021-43;<15yr;2563;317731;1409.6830337613;TESSy COVID-19
Slovenia;SI;2021-44;<15yr;2805;317731;1689.4794653339;TESSy COVID-19
Slovenia;SI;2021-45;<15yr;4025;317731;2149.617128955;TESSy COVID-19
Slovenia;SI;2021-46;<15yr;4854;317731;2794.5022676415;TESSy COVID-19
Slovenia;SI;2021-47;<15yr;3535;317731;2640.2837620503;TESSy COVID-19
Slovenia;SI;2021-48;<15yr;2629;317731;1940.0058540086;TESSy COVID-19
Slovenia;SI;2021-49;<15yr;2158;317731;1506.6203801329;TESSy COVID-19
Slovenia;SI;2021-50;<15yr;1862;317731;1265.221209136;TESSy COVID-19
Slovenia;SI;2021-51;<15yr;1404;317731;1027.913549512;TESSy COVID-19
Slovenia;SI;2021-52;<15yr;1512;317731;917.7574740897;TESSy COVID-19
Slovenia;SI;2022-01;<15yr;3552;317731;1593.8010455385;TESSy COVID-19
Slovenia;SI;2022-02;<15yr;9875;317731;4225.9017848432;TESSy COVID-19
Slovenia;SI;2022-03;<15yr;16910;317731;8430.0870862459;TESSy COVID-19
Slovenia;SI;2022-04;<15yr;22376;317731;12364.5473686861;TESSy COVID-19
Slovenia;SI;2022-05;<15yr;17810;317731;12647.8058483434;TESSy COVID-19
Slovenia;SI;2022-06;<15yr;8431;317731;8258.8730718753;TESSy COVID-19
Slovenia;SI;2022-07;<15yr;4180;317731;3969.0807632872;TESSy COVID-19
Slovenia;SI;2022-08;<15yr;1637;317731;1830.7939735185;TESSy COVID-19
Slovenia;SI;2022-09;<15yr;1228;317731;901.7061602425;TESSy COVID-19
Slovenia;SI;2022-10;<15yr;1544;317731;872.4361173445;TESSy COVID-19
Slovenia;SI;2022-11;<15yr;2828;317731;1376.0067478465;TESSy COVID-19
Slovenia;SI;2022-12;<15yr;2722;317731;1746.7606245535;TESSy COVID-19
Slovenia;SI;2022-13;<15yr;1808;317731;1425.7343476085;TESSy COVID-19
Slovenia;SI;2022-14;<15yr;1314;317731;982.5921927668;TESSy COVID-19
Slovenia;SI;2022-15;<15yr;926;317731;704.9988827027;TESSy COVID-19
Slovenia;SI;2022-16;<15yr;521;317731;455.4166889602;TESSy COVID-19
Slovenia;SI;2022-17;<15yr;410;317731;293.0151606233;TESSy COVID-19
Slovenia;SI;2022-18;<15yr;315;317731;228.1804419462;TESSy COVID-19
Slovenia;SI;2022-19;<15yr;326;317731;201.7429838448;TESSy COVID-19
Slovenia;SI;2022-20;<15yr;247;317731;180.3412320485;TESSy COVID-19
Slovenia;SI;2022-21;<15yr;140;317731;121.8011462526;TESSy COVID-19
Slovenia;SI;2022-22;<15yr;100;317731;75.5355945753;TESSy COVID-19
Slovenia;SI;2022-23;<15yr;120;317731;69.240961694;TESSy COVID-19
Slovenia;SI;2022-24;<15yr;163;317731;89.06905527;TESSy COVID-19
Slovenia;SI;2022-25;<15yr;206;317731;116.1359766595;TESSy COVID-19
Slovenia;SI;2022-26;<15yr;267;317731;148.8680676421;TESSy COVID-19
Slovenia;SI;2022-27;<15yr;398;317731;209.2965433024;TESSy COVID-19
Slovenia;SI;2022-28;<15yr;543;317731;296.1624770639;TESSy COVID-19
Slovenia;SI;2022-29;<15yr;674;317731;383.0284108255;TESSy COVID-19
Slovenia;SI;2022-30;<15yr;822;317731;470.8385395193;TESSy COVID-19
Slovenia;SI;2022-31;<15yr;738;317731;490.9813647394;TESSy COVID-19
Slovenia;SI;2022-32;<15yr;798;317731;483.4278052818;TESSy COVID-19
Slovenia;SI;2022-33;<15yr;830;317731;512.3831165357;TESSy COVID-19
Slovenia;SI;2022-34;<15yr;861;317731;532.2112101117;TESSy COVID-19
Slovenia;SI;2022-35;<15yr;930;317731;563.6843745181;TESSy COVID-19
Slovenia;SI;2022-36;<15yr;2261;317731;1004.3086762072;TESSy COVID-19
Slovenia;SI;2022-37;<15yr;3074;317731;1679.0933210798;TESSy COVID-19
Slovenia;SI;2022-38;<15yr;2063;317731;1616.7764555552;TESSy COVID-19
Slovenia;SI;2022-39;<15yr;1553;317731;1138.0696249343;TESSy COVID-19
Slovenia;SI;2022-40;<15yr;1309;317731;900.7619653103;TESSy COVID-19
Slovenia;SI;2022-41;<15yr;1076;317731;750.6349710919;TESSy COVID-19
Slovenia;SI;2022-42;<15yr;770;317731;580.9946149416;TESSy COVID-19
Slovenia;SI;2022-43;<15yr;552;317731;416.0752334522;TESSy COVID-19
Slovenia;SI;2022-44;<15yr;284;317731;263.1156544372;TESSy COVID-19
Slovenia;SI;2022-45;<15yr;316;317731;188.8389864382;TESSy COVID-19
Slovenia;SI;2022-46;<15yr;524;317731;264.3745810135;TESSy COVID-19
Slovenia;SI;2022-47;<15yr;688;317731;381.4547526052;TESSy COVID-19
Slovenia;SI;2022-48;<15yr;777;317731;461.0818585533;TESSy COVID-19
Slovenia;SI;2022-49;<15yr;787;317731;492.2402913156;TESSy COVID-19
Slovenia;SI;2022-50;<15yr;732;317731;478.0773673327;TESSy COVID-19
Slovenia;SI;2022-51;<15yr;487;317731;383.6578741136;TESSy COVID-19
Slovenia;SI;2022-52;<15yr;243;317731;229.7541001665;TESSy COVID-19
Slovenia;SI;2023-01;<15yr;204;317731;140.6850448965;TESSy COVID-19
Slovenia;SI;2023-02;<15yr;199;317731;126.8368525577;TESSy COVID-19
Slovenia;SI;2023-03;<15yr;155;317731;111.4150019985;TESSy COVID-19
Slovenia;SI;2023-04;<15yr;134;317731;90.9574451344;TESSy COVID-19
Slovenia;SI;2023-05;<15yr;75;317731;65.7789136093;TESSy COVID-19
Slovenia;SI;2023-06;<15yr;59;317731;42.1740403045;TESSy COVID-19
Slovenia;SI;2023-07;<15yr;80;317731;43.7476985249;TESSy COVID-19
Slovenia;SI;2023-08;<15yr;151;317731;72.7030097787;TESSy COVID-19
Slovenia;SI;2023-09;<15yr;166;317731;99.7699311682;TESSy COVID-19
Slovenia;SI;2020-01;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-02;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-03;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-04;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-05;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-06;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-07;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-08;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-09;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-10;15-24yr;0;197605;NA;TESSy COVID-19
Slovenia;SI;2020-11;15-24yr;21;197605;10.6272614559;TESSy COVID-19
Slovenia;SI;2020-12;15-24yr;9;197605;15.1818020799;TESSy COVID-19
Slovenia;SI;2020-13;15-24yr;15;197605;12.1454416639;TESSy COVID-19
Slovenia;SI;2020-14;15-24yr;15;197605;15.1818020799;TESSy COVID-19
Slovenia;SI;2020-15;15-24yr;22;197605;18.7242225652;TESSy COVID-19
Slovenia;SI;2020-16;15-24yr;10;197605;16.1939222186;TESSy COVID-19
Slovenia;SI;2020-17;15-24yr;8;197605;9.1090812479;TESSy COVID-19
Slovenia;SI;2020-18;15-24yr;0;197605;4.0484805546;TESSy COVID-19
Slovenia;SI;2020-19;15-24yr;2;197605;1.0121201387;TESSy COVID-19
Slovenia;SI;2020-20;15-24yr;1;197605;1.518180208;TESSy COVID-19
Slovenia;SI;2020-21;15-24yr;1;197605;1.0121201387;TESSy COVID-19
Slovenia;SI;2020-22;15-24yr;1;197605;1.0121201387;TESSy COVID-19
Slovenia;SI;2020-23;15-24yr;0;197605;0.5060600693;TESSy COVID-19
Slovenia;SI;2020-24;15-24yr;1;197605;0.5060600693;TESSy COVID-19
Slovenia;SI;2020-25;15-24yr;0;197605;0.5060600693;TESSy COVID-19
Slovenia;SI;2020-26;15-24yr;16;197605;8.0969611093;TESSy COVID-19
Slovenia;SI;2020-27;15-24yr;25;197605;20.7484628425;TESSy COVID-19
Slovenia;SI;2020-28;15-24yr;20;197605;22.7727031199;TESSy COVID-19
Slovenia;SI;2020-29;15-24yr;8;197605;14.1696819412;TESSy COVID-19
Slovenia;SI;2020-30;15-24yr;10;197605;9.1090812479;TESSy COVID-19
Slovenia;SI;2020-31;15-24yr;13;197605;11.6393815946;TESSy COVID-19
Slovenia;SI;2020-32;15-24yr;19;197605;16.1939222186;TESSy COVID-19
Slovenia;SI;2020-33;15-24yr;58;197605;38.9666253384;TESSy COVID-19
Slovenia;SI;2020-34;15-24yr;76;197605;67.8120492903;TESSy COVID-19
Slovenia;SI;2020-35;15-24yr;20;197605;48.5817666557;TESSy COVID-19
Slovenia;SI;2020-36;15-24yr;33;197605;26.8211836745;TESSy COVID-19
Slovenia;SI;2020-37;15-24yr;64;197605;49.087826725;TESSy COVID-19
Slovenia;SI;2020-38;15-24yr;72;197605;68.8241694289;TESSy COVID-19
Slovenia;SI;2020-39;15-24yr;122;197605;98.1756534501;TESSy COVID-19
Slovenia;SI;2020-40;15-24yr;148;197605;136.6362187192;TESSy COVID-19
Slovenia;SI;2020-41;15-24yr;340;197605;246.9573138332;TESSy COVID-19
Slovenia;SI;2020-42;15-24yr;716;197605;534.3994332127;TESSy COVID-19
Slovenia;SI;2020-43;15-24yr;1226;197605;982.7686546393;TESSy COVID-19
Slovenia;SI;2020-44;15-24yr;959;197605;1105.7412514866;TESSy COVID-19
Slovenia;SI;2020-45;15-24yr;541;197605;759.0901039953;TESSy COVID-19
Slovenia;SI;2020-46;15-24yr;663;197605;609.2963234736;TESSy COVID-19
Slovenia;SI;2020-47;15-24yr;770;197605;725.1840793502;TESSy COVID-19
Slovenia;SI;2020-48;15-24yr;731;197605;759.5961640647;TESSy COVID-19
Slovenia;SI;2020-49;15-24yr;839;197605;794.5143088485;TESSy COVID-19
Slovenia;SI;2020-50;15-24yr;782;197605;820.3233723843;TESSy COVID-19
Slovenia;SI;2020-51;15-24yr;687;197605;743.4022418461;TESSy COVID-19
Slovenia;SI;2020-52;15-24yr;675;197605;689.2538144278;TESSy COVID-19
Slovenia;SI;2020-53;15-24yr;884;197605;788.9476480858;TESSy COVID-19
Slovenia;SI;2021-01;15-24yr;1387;197605;1149.262417449;TESSy COVID-19
Slovenia;SI;2021-02;15-24yr;771;197605;1092.0776296146;TESSy COVID-19
Slovenia;SI;2021-03;15-24yr;668;197605;728.2204397662;TESSy COVID-19
Slovenia;SI;2021-04;15-24yr;753;197605;719.1113585183;TESSy COVID-19
Slovenia;SI;2021-05;15-24yr;652;197605;711.014397409;TESSy COVID-19
Slovenia;SI;2021-06;15-24yr;517;197605;591.584221047;TESSy COVID-19
Slovenia;SI;2021-07;15-24yr;546;197605;537.941853698;TESSy COVID-19
Slovenia;SI;2021-08;15-24yr;603;197605;581.4630196604;TESSy COVID-19
Slovenia;SI;2021-09;15-24yr;617;197605;617.3932845829;TESSy COVID-19
Slovenia;SI;2021-10;15-24yr;566;197605;598.6690620177;TESSy COVID-19
Slovenia;SI;2021-11;15-24yr;677;197605;629.0326661775;TESSy COVID-19
Slovenia;SI;2021-12;15-24yr;780;197605;737.3295210141;TESSy COVID-19
Slovenia;SI;2021-13;15-24yr;998;197605;899.7748032691;TESSy COVID-19
Slovenia;SI;2021-14;15-24yr;718;197605;868.3990789707;TESSy COVID-19
Slovenia;SI;2021-15;15-24yr;681;197605;707.978036993;TESSy COVID-19
Slovenia;SI;2021-16;15-24yr;678;197605;687.7356342198;TESSy COVID-19
Slovenia;SI;2021-17;15-24yr;612;197605;652.817489436;TESSy COVID-19
Slovenia;SI;2021-18;15-24yr;553;197605;589.5599807697;TESSy COVID-19
Slovenia;SI;2021-19;15-24yr;411;197605;487.8419068343;TESSy COVID-19
Slovenia;SI;2021-20;15-24yr;314;197605;366.8935502644;TESSy COVID-19
Slovenia;SI;2021-21;15-24yr;305;197605;313.2511829154;TESSy COVID-19
Slovenia;SI;2021-22;15-24yr;332;197605;322.3602641634;TESSy COVID-19
Slovenia;SI;2021-23;15-24yr;197;197605;267.7057766757;TESSy COVID-19
Slovenia;SI;2021-24;15-24yr;95;197605;147.7695402444;TESSy COVID-19
Slovenia;SI;2021-25;15-24yr;52;197605;74.3908301915;TESSy COVID-19
Slovenia;SI;2021-26;15-24yr;31;197605;42.0029857544;TESSy COVID-19
Slovenia;SI;2021-27;15-24yr;241;197605;137.6483388578;TESSy COVID-19
Slovenia;SI;2021-28;15-24yr;184;197605;215.0755294653;TESSy COVID-19
Slovenia;SI;2021-29;15-24yr;175;197605;181.6755648896;TESSy COVID-19
Slovenia;SI;2021-30;15-24yr;232;197605;205.9664482174;TESSy COVID-19
Slovenia;SI;2021-31;15-24yr;249;197605;243.4148933478;TESSy COVID-19
Slovenia;SI;2021-32;15-24yr;440;197605;348.6753877685;TESSy COVID-19
Slovenia;SI;2021-33;15-24yr;642;197605;547.5569950153;TESSy COVID-19
Slovenia;SI;2021-34;15-24yr;767;197605;713.0386376863;TESSy COVID-19
Slovenia;SI;2021-35;15-24yr;716;197605;750.4870828167;TESSy COVID-19
Slovenia;SI;2021-36;15-24yr;850;197605;792.4900685711;TESSy COVID-19
Slovenia;SI;2021-37;15-24yr;932;197605;901.7990435465;TESSy COVID-19
Slovenia;SI;2021-38;15-24yr;853;197605;903.3172237545;TESSy COVID-19
Slovenia;SI;2021-39;15-24yr;795;197605;833.9869942562;TESSy COVID-19
Slovenia;SI;2021-40;15-24yr;741;197605;777.3082664912;TESSy COVID-19
Slovenia;SI;2021-41;15-24yr;1240;197605;1002.5049973432;TESSy COVID-19
Slovenia;SI;2021-42;15-24yr;2238;197605;1760.0769211305;TESSy COVID-19
Slovenia;SI;2021-43;15-24yr;2284;197605;2288.4036335113;TESSy COVID-19
Slovenia;SI;2021-44;15-24yr;2587;197605;2465.0185977076;TESSy COVID-19
Slovenia;SI;2021-45;15-24yr;2777;197605;2714.5062118874;TESSy COVID-19
Slovenia;SI;2021-46;15-24yr;2231;197605;2534.3488272058;TESSy COVID-19
Slovenia;SI;2021-47;15-24yr;1565;197605;1921.0040231776;TESSy COVID-19
Slovenia;SI;2021-48;15-24yr;1254;197605;1426.5833354419;TESSy COVID-19
Slovenia;SI;2021-49;15-24yr;1058;197605;1170.0108802915;TESSy COVID-19
Slovenia;SI;2021-50;15-24yr;855;197605;968.0929126287;TESSy COVID-19
Slovenia;SI;2021-51;15-24yr;858;197605;866.8808987627;TESSy COVID-19
Slovenia;SI;2021-52;15-24yr;1337;197605;1110.8018521799;TESSy COVID-19
Slovenia;SI;2022-01;15-24yr;5315;197605;3366.3115811847;TESSy COVID-19
Slovenia;SI;2022-02;15-24yr;6366;197605;5911.2876698464;TESSy COVID-19
Slovenia;SI;2022-03;15-24yr;9309;197605;7932.4915867514;TESSy COVID-19
Slovenia;SI;2022-04;15-24yr;12707;197605;11141.4184863743;TESSy COVID-19
Slovenia;SI;2022-05;15-24yr;10990;197605;11992.1054629185;TESSy COVID-19
Slovenia;SI;2022-06;15-24yr;6130;197605;8663.7483869335;TESSy COVID-19
Slovenia;SI;2022-07;15-24yr;3221;197605;4732.167708307;TESSy COVID-19
Slovenia;SI;2022-08;15-24yr;1336;197605;2306.1157359379;TESSy COVID-19
Slovenia;SI;2022-09;15-24yr;1799;197605;1586.4983173503;TESSy COVID-19
Slovenia;SI;2022-10;15-24yr;2342;197605;2095.5947470965;TESSy COVID-19
Slovenia;SI;2022-11;15-24yr;2455;197605;2427.5701525771;TESSy COVID-19
Slovenia;SI;2022-12;15-24yr;2262;197605;2387.0853470307;TESSy COVID-19
Slovenia;SI;2022-13;15-24yr;1739;197605;2024.7463373903;TESSy COVID-19
Slovenia;SI;2022-14;15-24yr;1125;197605;1449.3560385618;TESSy COVID-19
Slovenia;SI;2022-15;15-24yr;770;197605;958.9838313808;TESSy COVID-19
Slovenia;SI;2022-16;15-24yr;541;197605;663.4447508919;TESSy COVID-19
Slovenia;SI;2022-17;15-24yr;442;197605;497.4570481516;TESSy COVID-19
Slovenia;SI;2022-18;15-24yr;351;197605;401.3056349789;TESSy COVID-19
Slovenia;SI;2022-19;15-24yr;307;197605;332.9875256193;TESSy COVID-19
Slovenia;SI;2022-20;15-24yr;176;197605;244.4270134865;TESSy COVID-19
Slovenia;SI;2022-21;15-24yr;135;197605;157.3846815617;TESSy COVID-19
Slovenia;SI;2022-22;15-24yr;102;197605;119.9362364313;TESSy COVID-19
Slovenia;SI;2022-23;15-24yr;108;197605;106.2726145593;TESSy COVID-19
Slovenia;SI;2022-24;15-24yr;167;197605;139.1665190658;TESSy COVID-19
Slovenia;SI;2022-25;15-24yr;283;197605;227.7270311986;TESSy COVID-19
Slovenia;SI;2022-26;15-24yr;416;197605;353.7359884618;TESSy COVID-19
Slovenia;SI;2022-27;15-24yr;647;197605;537.941853698;TESSy COVID-19
Slovenia;SI;2022-28;15-24yr;890;197605;777.8143265606;TESSy COVID-19
Slovenia;SI;2022-29;15-24yr;1053;197605;983.2747147086;TESSy COVID-19
Slovenia;SI;2022-30;15-24yr;967;197605;1022.2413400471;TESSy COVID-19
Slovenia;SI;2022-31;15-24yr;843;197605;915.9687254877;TESSy COVID-19
Slovenia;SI;2022-32;15-24yr;865;197605;864.350598416;TESSy COVID-19
Slovenia;SI;2022-33;15-24yr;723;197605;803.6233900964;TESSy COVID-19
Slovenia;SI;2022-34;15-24yr;683;197605;711.5204574783;TESSy COVID-19
Slovenia;SI;2022-35;15-24yr;638;197605;668.5053515852;TESSy COVID-19
Slovenia;SI;2022-36;15-24yr;893;197605;774.7779661446;TESSy COVID-19
Slovenia;SI;2022-37;15-24yr;1172;197605;1045.0140431669;TESSy COVID-19
Slovenia;SI;2022-38;15-24yr;1073;197605;1136.1048556464;TESSy COVID-19
Slovenia;SI;2022-39;15-24yr;1044;197605;1071.3291667721;TESSy COVID-19
Slovenia;SI;2022-40;15-24yr;950;197605;1009.0837782445;TESSy COVID-19
